,id,file,site,strip_id,cloud_cover,Site_ID,src_directory,filenames,Date,ozone_AQI,pm2.5_AQI,AQI,class,pm2.5_class,AQI_class,pm2.5_AQI_class,set
3834,65_9001,20170624_174513_103c,,,0.3,60659001,county_site,65_9001_20170624_174513_103c_3B_Visual_clip.jpg,2017-06-24,97.0,57.0,97.0,1,1.0,Moderate,Moderate,train
3835,65_9001,20170316_174800_0e14,,,0.3,60659001,county_site,65_9001_20170316_174800_0e14_3B_Visual_clip.jpg,2017-03-16,54.0,55.0,55.0,1,1.0,Moderate,Moderate,train
3836,65_9001,20200918_181825_65_106e,,,0.3,60659001,county_site,65_9001_20200918_181825_65_106e_3B_Visual_clip.jpg,2020-09-18,67.0,37.0,67.0,1,0.0,Moderate,Good,train
3837,65_9001,20170718_174626_0f3f,,,0.3,60659001,county_site,65_9001_20170718_174626_0f3f_3B_Visual_clip.jpg,2017-07-18,115.0,59.0,115.0,2,1.0,Unhealthy,Moderate,train
3838,65_9001,20170522_174337_1017,,,0.3,60659001,county_site,65_9001_20170522_174337_1017_3B_Visual_clip.jpg,2017-05-22,147.0,55.0,147.0,2,1.0,Unhealthy,Moderate,test
3839,65_9001,20170730_174721_1034,,,0.3,60659001,county_site,65_9001_20170730_174721_1034_3B_Visual_clip.jpg,2017-07-30,101.0,58.0,101.0,2,1.0,Unhealthy,Moderate,train
3840,65_9001,20200423_182759_83_1069,,,0.3,60659001,county_site,65_9001_20200423_182759_83_1069_3B_Visual_clip.jpg,2020-04-23,77.0,26.0,77.0,1,0.0,Moderate,Good,train
3841,65_9001,20180623_003552_0f1c,,,0.3,60659001,county_site,65_9001_20180623_003552_0f1c_3B_Visual_clip.jpg,2018-06-23,51.0,25.0,51.0,1,0.0,Moderate,Good,train
3842,65_9001,20180623_175935_102c,,,0.3,60659001,county_site,65_9001_20180623_175935_102c_3B_Visual_clip.jpg,2018-06-23,51.0,25.0,51.0,1,0.0,Moderate,Good,train
3843,65_9001,20190708_181051_100a,,,0.3,60659001,county_site,65_9001_20190708_181051_100a_3B_Visual_clip.jpg,2019-07-08,41.0,33.0,41.0,0,0.0,Good,Good,test
3844,65_9001,20180915_175556_0f3c,,,0.3,60659001,county_site,65_9001_20180915_175556_0f3c_3B_Visual_clip.jpg,2018-09-15,51.0,18.0,51.0,1,0.0,Moderate,Good,train
3845,65_9001,20180724_180257_0f1a,,,0.3,60659001,county_site,65_9001_20180724_180257_0f1a_3B_Visual_clip.jpg,2018-07-24,136.0,38.0,136.0,2,0.0,Unhealthy,Good,test
3846,65_9001,20200613_174725_15_2304,,,0.3,60659001,county_site,65_9001_20200613_174725_15_2304_3B_Visual_clip.jpg,2020-06-13,42.0,19.0,42.0,0,0.0,Good,Good,train
3847,65_9001,20200929_181714_65_1063,,,0.3,60659001,county_site,65_9001_20200929_181714_65_1063_3B_Visual_clip.jpg,2020-09-29,129.0,44.0,129.0,2,0.0,Unhealthy,Good,train
3848,65_9001,20191011_181212_0f34,,,0.3,60659001,county_site,65_9001_20191011_181212_0f34_3B_Visual_clip.jpg,2019-10-11,46.0,3.0,46.0,0,0.0,Good,Good,valid
3849,65_9001,20191005_183856_77_1065,,,0.3,60659001,county_site,65_9001_20191005_183856_77_1065_3B_Visual_clip.jpg,2019-10-05,126.0,26.0,126.0,2,0.0,Unhealthy,Good,train
3850,65_9001,20200117_183123_34_1058,,,0.3,60659001,county_site,65_9001_20200117_183123_34_1058_3B_Visual_clip.jpg,2020-01-17,33.0,5.0,33.0,0,0.0,Good,Good,test
3851,65_9001,20190305_180555_1014,,,0.3,60659001,county_site,65_9001_20190305_180555_1014_3B_Visual_clip.jpg,2019-03-05,40.0,17.0,40.0,0,0.0,Good,Good,train
3852,65_9001,20170610_175024_0e14,,,0.3,60659001,county_site,65_9001_20170610_175024_0e14_3B_Visual_clip.jpg,2017-06-10,31.0,27.0,31.0,0,0.0,Good,Good,valid
3853,65_9001,20200516_181255_1003,,,0.3,60659001,county_site,65_9001_20200516_181255_1003_3B_Visual_clip.jpg,2020-05-16,67.0,38.0,67.0,1,0.0,Moderate,Good,valid
3854,65_9001,20200516_182639_30_1065,,,0.3,60659001,county_site,65_9001_20200516_182639_30_1065_3B_Visual_clip.jpg,2020-05-16,67.0,38.0,67.0,1,0.0,Moderate,Good,train
3855,65_9001,20200413_174350_05_2257,,,0.3,60659001,county_site,65_9001_20200413_174350_05_2257_3B_Visual_clip.jpg,2020-04-13,31.0,3.0,31.0,0,0.0,Good,Good,test
3856,65_9001,20180306_175637_0f31,,,0.3,60659001,county_site,65_9001_20180306_175637_0f31_3B_Visual_clip.jpg,2018-03-06,47.0,0.0,47.0,0,,Good,,valid
3857,65_9001,20200425_162343_104e,,,0.3,60659001,county_site,65_9001_20200425_162343_104e_3B_Visual_clip.jpg,2020-04-25,87.0,32.0,87.0,1,0.0,Moderate,Good,train
3858,65_9001,20200703_184230_14_1066,,,0.3,60659001,county_site,65_9001_20200703_184230_14_1066_3B_Visual_clip.jpg,2020-07-03,49.0,26.0,49.0,0,0.0,Good,Good,train
3859,65_9001,20171028_175257_101e,,,0.3,60659001,county_site,65_9001_20171028_175257_101e_3B_Visual_clip.jpg,2017-10-28,115.0,61.0,115.0,2,1.0,Unhealthy,Moderate,test
3860,65_9001,20200527_181405_0f31,,,0.3,60659001,county_site,65_9001_20200527_181405_0f31_3B_Visual_clip.jpg,2020-05-27,129.0,47.0,129.0,2,0.0,Unhealthy,Good,test
3861,65_9001,20190906_184001_42_106b,,,0.3,60659001,county_site,65_9001_20190906_184001_42_106b_3B_Visual_clip.jpg,2019-09-06,50.0,37.0,50.0,0,0.0,Good,Good,train
3862,65_9001,20200608_174443_59_2277,,,0.3,60659001,county_site,65_9001_20200608_174443_59_2277_3B_Visual_clip.jpg,2020-06-08,47.0,7.0,47.0,0,0.0,Good,Good,train
3863,65_9001,20190908_181123_1004,,,0.3,60659001,county_site,65_9001_20190908_181123_1004_3B_Visual_clip.jpg,2019-09-08,42.0,13.0,42.0,0,0.0,Good,Good,test
3864,65_9001,20190406_181600_26_1064,,,0.3,60659001,county_site,65_9001_20190406_181600_26_1064_3B_Visual_clip.jpg,2019-04-06,43.0,7.0,43.0,0,0.0,Good,Good,test
3865,65_9001,20170907_174712_1021,,,0.3,60659001,county_site,65_9001_20170907_174712_1021_3B_Visual_clip.jpg,2017-09-07,115.0,61.0,115.0,2,1.0,Unhealthy,Moderate,train
3866,65_9001,20180810_180207_1034,,,0.3,60659001,county_site,65_9001_20180810_180207_1034_3B_Visual_clip.jpg,2018-08-10,45.0,61.0,61.0,1,1.0,Moderate,Moderate,valid
3867,65_9001,20191013_165718_0f36,,,0.3,60659001,county_site,65_9001_20191013_165718_0f36_3B_Visual_clip.jpg,2019-10-13,44.0,25.0,44.0,0,0.0,Good,Good,train
3868,65_9001,20200325_174334_31_2275,,,0.3,60659001,county_site,65_9001_20200325_174334_31_2275_3B_Visual_clip.jpg,2020-03-25,41.0,0.0,41.0,0,,Good,,train
3869,65_9001,20191004_165506_104b,,,0.3,60659001,county_site,65_9001_20191004_165506_104b_3B_Visual_clip.jpg,2019-10-04,100.0,23.0,100.0,1,0.0,Moderate,Good,train
3870,65_9001,20170513_174917_0e19,,,0.3,60659001,county_site,65_9001_20170513_174917_0e19_3B_Visual_clip.jpg,2017-05-13,64.0,47.0,64.0,1,0.0,Moderate,Good,test
3871,65_9001,20200717_182247_00_1067,,,0.3,60659001,county_site,65_9001_20200717_182247_00_1067_3B_Visual_clip.jpg,2020-07-17,64.0,28.0,64.0,1,0.0,Moderate,Good,train
3872,65_9001,20171025_175116_103b,,,0.3,60659001,county_site,65_9001_20171025_175116_103b_3B_Visual_clip.jpg,2017-10-25,45.0,23.0,45.0,0,0.0,Good,Good,train
3873,65_9001,20200221_183017_53_1067,,,0.3,60659001,county_site,65_9001_20200221_183017_53_1067_3B_Visual_clip.jpg,2020-02-21,45.0,14.0,45.0,0,0.0,Good,Good,valid
3874,65_9001,20180101_175354_1001,,,0.3,60659001,county_site,65_9001_20180101_175354_1001_3B_Visual_clip.jpg,2018-01-01,46.0,91.0,91.0,1,1.0,Moderate,Moderate,test
3875,65_9001,20200513_174728_13_2212,,,0.3,60659001,county_site,65_9001_20200513_174728_13_2212_3B_Visual_clip.jpg,2020-05-13,39.0,5.0,39.0,0,0.0,Good,Good,train
3876,65_9001,20200615_182325_33_1069,,,0.3,60659001,county_site,65_9001_20200615_182325_33_1069_3B_Visual_clip.jpg,2020-06-15,64.0,28.0,64.0,1,0.0,Moderate,Good,train
3877,65_9001,20200825_181512_0f15,,,0.3,60659001,county_site,65_9001_20200825_181512_0f15_3B_Visual_clip.jpg,2020-08-25,112.0,34.0,112.0,2,0.0,Unhealthy,Good,test
3878,65_9001,20200219_181040_1005,,,0.3,60659001,county_site,65_9001_20200219_181040_1005_3B_Visual_clip.jpg,2020-02-19,48.0,47.0,48.0,0,0.0,Good,Good,train
3879,65_9001,20190714_182351_70_1058,,,0.3,60659001,county_site,65_9001_20190714_182351_70_1058_3B_Visual_clip.jpg,2019-07-14,71.0,40.0,71.0,1,0.0,Moderate,Good,train
3880,65_9001,20180817_175914_0f2a,,,0.3,60659001,county_site,65_9001_20180817_175914_0f2a_3B_Visual_clip.jpg,2018-08-17,90.0,43.0,90.0,1,0.0,Moderate,Good,train
3881,65_9001,20190717_180856_1040,,,0.3,60659001,county_site,65_9001_20190717_180856_1040_3B_Visual_clip.jpg,2019-07-17,32.0,28.0,32.0,0,0.0,Good,Good,train
3882,65_9001,20191126_164812_0f36,,,0.3,60659001,county_site,65_9001_20191126_164812_0f36_3B_Visual_clip.jpg,2019-11-26,38.0,16.0,38.0,0,0.0,Good,Good,train
3883,65_9001,20180506_175901_1008,,,0.3,60659001,county_site,65_9001_20180506_175901_1008_3B_Visual_clip.jpg,2018-05-06,97.0,42.0,97.0,1,0.0,Moderate,Good,train
3884,65_9001,20190713_180910_1004,,,0.3,60659001,county_site,65_9001_20190713_180910_1004_3B_Visual_clip.jpg,2019-07-13,71.0,38.0,71.0,1,0.0,Moderate,Good,train
3885,65_9001,20171118_175135_1029,,,0.3,60659001,county_site,65_9001_20171118_175135_1029_3B_Visual_clip.jpg,2017-11-18,39.0,40.0,40.0,0,0.0,Good,Good,test
3886,65_9001,20181018_175805_0e26,,,0.3,60659001,county_site,65_9001_20181018_175805_0e26_3B_Visual_clip.jpg,2018-10-18,44.0,0.0,44.0,0,,Good,,valid
3887,65_9001,20180711_180101_101e,,,0.3,60659001,county_site,65_9001_20180711_180101_101e_3B_Visual_clip.jpg,2018-07-11,54.0,33.0,54.0,1,0.0,Moderate,Good,train
3888,65_9001,20171222_175437_0f42,,,0.3,60659001,county_site,65_9001_20171222_175437_0f42_3B_Visual_clip.jpg,2017-12-22,36.0,16.0,36.0,0,0.0,Good,Good,train
3889,65_9001,20200326_182828_62_1062,,,0.3,60659001,county_site,65_9001_20200326_182828_62_1062_3B_Visual_clip.jpg,2020-03-26,41.0,0.0,41.0,0,,Good,,valid
3890,65_9001,20200603_174400_01_2278,,,0.3,60659001,county_site,65_9001_20200603_174400_01_2278_3B_Visual_clip.jpg,2020-06-03,133.0,49.0,133.0,2,0.0,Unhealthy,Good,test
3891,65_9001,20170526_175032_0e1f,,,0.3,60659001,county_site,65_9001_20170526_175032_0e1f_3B_Visual_clip.jpg,2017-05-26,44.0,29.0,44.0,0,0.0,Good,Good,train
3892,65_9001,20200215_163724_1_1052,,,0.3,60659001,county_site,65_9001_20200215_163724_1_1052_3B_Visual_clip.jpg,2020-02-15,50.0,42.0,50.0,0,0.0,Good,Good,valid
3893,65_9001,20200215_183257_32_1060,,,0.3,60659001,county_site,65_9001_20200215_183257_32_1060_3B_Visual_clip.jpg,2020-02-15,50.0,42.0,50.0,0,0.0,Good,Good,test
3894,65_9001,20200721_182333_17_1067,,,0.3,60659001,county_site,65_9001_20200721_182333_17_1067_3B_Visual_clip.jpg,2020-07-21,115.0,36.0,115.0,2,0.0,Unhealthy,Good,train
3895,65_9001,20181112_180108_0e2f,,,0.3,60659001,county_site,65_9001_20181112_180108_0e2f_3B_Visual_clip.jpg,2018-11-12,38.0,1.0,38.0,0,0.0,Good,Good,test
3896,65_9001,20180627_180007_1003,,,0.3,60659001,county_site,65_9001_20180627_180007_1003_3B_Visual_clip.jpg,2018-06-27,90.0,20.0,90.0,1,0.0,Moderate,Good,valid
3897,65_9001,20200604_184201_34_105e,,,0.3,60659001,county_site,65_9001_20200604_184201_34_105e_3B_Visual_clip.jpg,2020-06-04,48.0,52.0,52.0,1,1.0,Moderate,Moderate,train
3898,65_9001,20200403_162929_1050,,,0.3,60659001,county_site,65_9001_20200403_162929_1050_3B_Visual_clip.jpg,2020-04-03,45.0,26.0,45.0,0,0.0,Good,Good,test
3899,65_9001,20181123_180516_1042,,,0.3,60659001,county_site,65_9001_20181123_180516_1042_3B_Visual_clip.jpg,2018-11-23,32.0,20.0,32.0,0,0.0,Good,Good,valid
3900,65_9001,20190623_181146_103a,,,0.3,60659001,county_site,65_9001_20190623_181146_103a_3B_Visual_clip.jpg,2019-06-23,87.0,28.0,87.0,1,0.0,Moderate,Good,valid
3901,65_9001,20170603_174428_1008,,,0.3,60659001,county_site,65_9001_20170603_174428_1008_3B_Visual_clip.jpg,2017-06-03,108.0,58.0,108.0,2,1.0,Unhealthy,Moderate,valid
3902,65_9001,20200429_182434_55_106d,,,0.3,60659001,county_site,65_9001_20200429_182434_55_106d_3B_Visual_clip.jpg,2020-04-29,80.0,48.0,80.0,1,0.0,Moderate,Good,train
3903,65_9001,20200329_181403_103c,,,0.3,60659001,county_site,65_9001_20200329_181403_103c_3B_Visual_clip.jpg,2020-03-29,44.0,21.0,44.0,0,0.0,Good,Good,valid
3904,65_9001,20200302_182902_69_1068,,,0.3,60659001,county_site,65_9001_20200302_182902_69_1068_3B_Visual_clip.jpg,2020-03-02,38.0,6.0,38.0,0,0.0,Good,Good,valid
3905,65_9001,20200713_184302_55_1064,,,0.3,60659001,county_site,65_9001_20200713_184302_55_1064_3B_Visual_clip.jpg,2020-07-13,51.0,20.0,51.0,1,0.0,Moderate,Good,train
3906,65_9001,20200327_182938_22_106d,,,0.3,60659001,county_site,65_9001_20200327_182938_22_106d_3B_Visual_clip.jpg,2020-03-27,43.0,0.0,43.0,0,,Good,,valid
3907,65_9001,20181128_180302_103d,,,0.3,60659001,county_site,65_9001_20181128_180302_103d_3B_Visual_clip.jpg,2018-11-28,35.0,17.0,35.0,0,0.0,Good,Good,test
3908,65_9001,20180604_180024_0f17,,,0.3,60659001,county_site,65_9001_20180604_180024_0f17_3B_Visual_clip.jpg,2018-06-04,80.0,59.0,80.0,1,1.0,Moderate,Moderate,train
3909,65_9001,20180906_180338_0f15,,,0.3,60659001,county_site,65_9001_20180906_180338_0f15_3B_Visual_clip.jpg,2018-09-06,136.0,28.0,136.0,2,0.0,Unhealthy,Good,valid
3910,65_9001,20180822_175756_0e19,,,0.3,60659001,county_site,65_9001_20180822_175756_0e19_3B_Visual_clip.jpg,2018-08-22,49.0,40.0,49.0,0,0.0,Good,Good,train
3911,65_9001,20200722_184227_83_105a,,,0.3,60659001,county_site,65_9001_20200722_184227_83_105a_3B_Visual_clip.jpg,2020-07-22,49.0,28.0,49.0,0,0.0,Good,Good,test
3912,65_9001,20200926_181756_17_106e,,,0.3,60659001,county_site,65_9001_20200926_181756_17_106e_3B_Visual_clip.jpg,2020-09-26,122.0,48.0,122.0,2,0.0,Unhealthy,Good,test
3913,65_9001,20190729_182235_51_1060,,,0.3,60659001,county_site,65_9001_20190729_182235_51_1060_3B_Visual_clip.jpg,2019-07-29,80.0,44.0,80.0,1,0.0,Moderate,Good,train
3914,65_9001,20200508_181403_103e,,,0.3,60659001,county_site,65_9001_20200508_181403_103e_3B_Visual_clip.jpg,2020-05-08,87.0,48.0,87.0,1,0.0,Moderate,Good,test
3915,65_9001,20200907_174718_21_2263,,,0.3,60659001,county_site,65_9001_20200907_174718_21_2263_3B_Visual_clip.jpg,2020-09-07,51.0,52.0,52.0,1,1.0,Moderate,Moderate,valid
3916,65_9001,20170415_174223_0f25,,,0.3,60659001,county_site,65_9001_20170415_174223_0f25_3B_Visual_clip.jpg,2017-04-15,87.0,48.0,87.0,1,0.0,Moderate,Good,valid
3917,65_9001,20180920_180233_102c,,,0.3,60659001,county_site,65_9001_20180920_180233_102c_3B_Visual_clip.jpg,2018-09-20,46.0,49.0,49.0,0,0.0,Good,Good,valid
3918,65_9001,20191101_181328_1014,,,0.3,60659001,county_site,65_9001_20191101_181328_1014_3B_Visual_clip.jpg,2019-11-01,43.0,5.0,43.0,0,0.0,Good,Good,test
3919,65_9001,20200706_174706_16_2271,,,0.3,60659001,county_site,65_9001_20200706_174706_16_2271_3B_Visual_clip.jpg,2020-07-06,48.0,22.0,48.0,0,0.0,Good,Good,valid
3920,65_9001,20170628_174548_1006,,,0.3,60659001,county_site,65_9001_20170628_174548_1006_3B_Visual_clip.jpg,2017-06-28,39.0,28.0,39.0,0,0.0,Good,Good,train
3921,65_9001,20200813_182843_34_105c,,,0.3,60659001,county_site,65_9001_20200813_182843_34_105c_3B_Visual_clip.jpg,2020-08-13,133.0,34.0,133.0,2,0.0,Unhealthy,Good,train
3922,65_9001,20200813_184423_51_1060,,,0.3,60659001,county_site,65_9001_20200813_184423_51_1060_3B_Visual_clip.jpg,2020-08-13,133.0,34.0,133.0,2,0.0,Unhealthy,Good,train
3923,65_9001,20200301_182830_51_106c,,,0.3,60659001,county_site,65_9001_20200301_182830_51_106c_3B_Visual_clip.jpg,2020-03-01,41.0,16.0,41.0,0,0.0,Good,Good,train
3924,65_9001,20181215_180627_1018,,,0.3,60659001,county_site,65_9001_20181215_180627_1018_3B_Visual_clip.jpg,2018-12-15,32.0,20.0,32.0,0,0.0,Good,Good,train
3925,65_9001,20170720_174710_1036,,,0.3,60659001,county_site,65_9001_20170720_174710_1036_3B_Visual_clip.jpg,2017-07-20,74.0,54.0,74.0,1,1.0,Moderate,Moderate,train
3926,65_9001,20180918_180241_103d,,,0.3,60659001,county_site,65_9001_20180918_180241_103d_3B_Visual_clip.jpg,2018-09-18,77.0,9.0,77.0,1,0.0,Moderate,Good,train
3927,65_9001,20200731_182044_48_1068,,,0.3,60659001,county_site,65_9001_20200731_182044_48_1068_3B_Visual_clip.jpg,2020-07-31,115.0,27.0,115.0,2,0.0,Unhealthy,Good,valid
3928,65_9001,20180309_175554_1034,,,0.3,60659001,county_site,65_9001_20180309_175554_1034_3B_Visual_clip.jpg,2018-03-09,0.0,24.0,24.0,0,0.0,Good,Good,valid
3929,65_9001,20190923_183915_26_106b,,,0.3,60659001,county_site,65_9001_20190923_183915_26_106b_3B_Visual_clip.jpg,2019-09-23,44.0,13.0,44.0,0,0.0,Good,Good,valid
3930,65_9001,20181230_180403_103e,,,0.3,60659001,county_site,65_9001_20181230_180403_103e_3B_Visual_clip.jpg,2018-12-30,34.0,29.0,34.0,0,0.0,Good,Good,train
3931,65_9001,20170830_185132_0f2e,,,0.3,60659001,county_site,65_9001_20170830_185132_0f2e_3B_Visual_clip.jpg,2017-08-30,100.0,60.0,100.0,1,1.0,Moderate,Moderate,train
3932,65_9001,20190809_184017_40_1063,,,0.3,60659001,county_site,65_9001_20190809_184017_40_1063_3B_Visual_clip.jpg,2019-08-09,46.0,26.0,46.0,0,0.0,Good,Good,test
3933,65_9001,20190909_182639_11_1057,,,0.3,60659001,county_site,65_9001_20190909_182639_11_1057_3B_Visual_clip.jpg,2019-09-09,45.0,19.0,45.0,0,0.0,Good,Good,train
3934,65_9001,20200812_174826_78_2263,,,0.3,60659001,county_site,65_9001_20200812_174826_78_2263_3B_Visual_clip.jpg,2020-08-12,147.0,35.0,147.0,2,0.0,Unhealthy,Good,valid
3935,65_9001,20191219_164256_1043,,,0.3,60659001,county_site,65_9001_20191219_164256_1043_3B_Visual_clip.jpg,2019-12-19,33.0,13.0,33.0,0,0.0,Good,Good,train
3936,65_9001,20170813_174730_1006,,,0.3,60659001,county_site,65_9001_20170813_174730_1006_3B_Visual_clip.jpg,2017-08-13,64.0,58.0,64.0,1,1.0,Moderate,Moderate,train
3937,65_9001,20191110_180919_100c,,,0.3,60659001,county_site,65_9001_20191110_180919_100c_3B_Visual_clip.jpg,2019-11-10,54.0,28.0,54.0,1,0.0,Moderate,Good,test
3938,65_9001,20200515_183755_61_105a,,,0.3,60659001,county_site,65_9001_20200515_183755_61_105a_3B_Visual_clip.jpg,2020-05-15,48.0,28.0,48.0,0,0.0,Good,Good,train
3939,65_9001,20200430_174446_39_2263,,,0.3,60659001,county_site,65_9001_20200430_174446_39_2263_3B_Visual_clip.jpg,2020-04-30,77.0,45.0,77.0,1,0.0,Moderate,Good,valid
3940,65_9001,20200820_175008_05_2304,,,0.3,60659001,county_site,65_9001_20200820_175008_05_2304_3B_Visual_clip.jpg,2020-08-20,166.0,59.0,166.0,2,1.0,Unhealthy,Moderate,valid
3941,65_9001,20180720_180103_1040,,,0.3,60659001,county_site,65_9001_20180720_180103_1040_3B_Visual_clip.jpg,2018-07-20,48.0,23.0,48.0,0,0.0,Good,Good,valid
3942,65_9001,20200710_182659_39_105c,,,0.3,60659001,county_site,65_9001_20200710_182659_39_105c_3B_Visual_clip.jpg,2020-07-10,108.0,30.0,108.0,2,0.0,Unhealthy,Good,train
3943,65_9001,20191213_183513_92_106c,,,0.3,60659001,county_site,65_9001_20191213_183513_92_106c_3B_Visual_clip.jpg,2019-12-13,32.0,48.0,48.0,0,0.0,Good,Good,train
3944,65_9001,20200114_183245_97_1064,,,0.3,60659001,county_site,65_9001_20200114_183245_97_1064_3B_Visual_clip.jpg,2020-01-14,33.0,66.0,66.0,1,1.0,Moderate,Moderate,valid
3945,65_9001,20200507_174712_13_2277,,,0.3,60659001,county_site,65_9001_20200507_174712_13_2277_3B_Visual_clip.jpg,2020-05-07,143.0,33.0,143.0,2,0.0,Unhealthy,Good,train
3946,65_9001,20200507_183809_28_1059,,,0.3,60659001,county_site,65_9001_20200507_183809_28_1059_3B_Visual_clip.jpg,2020-05-07,143.0,33.0,143.0,2,0.0,Unhealthy,Good,train
3947,65_9001,20180913_180321_1040,,,0.3,60659001,county_site,65_9001_20180913_180321_1040_3B_Visual_clip.jpg,2018-09-13,87.0,18.0,87.0,1,0.0,Moderate,Good,test
3948,65_9001,20190224_180556_1105,,,0.3,60659001,county_site,65_9001_20190224_180556_1105_3B_Visual_clip.jpg,2019-02-24,48.0,0.0,48.0,0,,Good,,train
3949,65_9001,20200821_174553_28_2212,,,0.3,60659001,county_site,65_9001_20200821_174553_28_2212_3B_Visual_clip.jpg,2020-08-21,80.0,57.0,80.0,1,1.0,Moderate,Moderate,train
3950,65_9001,20200426_182746_51_106a,,,0.3,60659001,county_site,65_9001_20200426_182746_51_106a_3B_Visual_clip.jpg,2020-04-26,48.0,20.0,48.0,0,0.0,Good,Good,train
3951,65_9001,20190727_182136_89_1059,,,0.3,60659001,county_site,65_9001_20190727_182136_89_1059_3B_Visual_clip.jpg,2019-07-27,115.0,31.0,115.0,2,0.0,Unhealthy,Good,train
3952,65_9001,20180925_175347_1053,,,0.3,60659001,county_site,65_9001_20180925_175347_1053_3B_Visual_clip.jpg,2018-09-25,90.0,51.0,90.0,1,1.0,Moderate,Moderate,test
3953,65_9001,20171012_175006_0f38,,,0.3,60659001,county_site,65_9001_20171012_175006_0f38_3B_Visual_clip.jpg,2017-10-12,87.0,62.0,87.0,1,1.0,Moderate,Moderate,train
3954,65_9001,20170816_174655_1005,,,0.3,60659001,county_site,65_9001_20170816_174655_1005_3B_Visual_clip.jpg,2017-08-16,42.0,39.0,42.0,0,0.0,Good,Good,train
3955,65_9001,20200428_183734_44_1058,,,0.3,60659001,county_site,65_9001_20200428_183734_44_1058_3B_Visual_clip.jpg,2020-04-28,84.0,40.0,84.0,1,0.0,Moderate,Good,test
3956,65_9001,20200829_181034_1014,,,0.3,60659001,county_site,65_9001_20200829_181034_1014_3B_Visual_clip.jpg,2020-08-29,50.0,19.0,50.0,0,0.0,Good,Good,test
3957,65_9001,20190531_171624_104b,,,0.3,60659001,county_site,65_9001_20190531_171624_104b_3B_Visual_clip.jpg,2019-05-31,54.0,41.0,54.0,1,0.0,Moderate,Good,train
3958,65_9001,20200914_174513_53_222c,,,0.3,60659001,county_site,65_9001_20200914_174513_53_222c_3B_Visual_clip.jpg,2020-09-14,122.0,91.0,122.0,2,1.0,Unhealthy,Moderate,train
3959,65_9001,20191205_183521_05_1062,,,0.3,60659001,county_site,65_9001_20191205_183521_05_1062_3B_Visual_clip.jpg,2019-12-05,23.0,1.0,23.0,0,0.0,Good,Good,test
3960,65_9001,20190816_181153_1014,,,0.3,60659001,county_site,65_9001_20190816_181153_1014_3B_Visual_clip.jpg,2019-08-16,61.0,20.0,61.0,1,0.0,Moderate,Good,train
3961,65_9001,20170527_174406_0f34,,,0.3,60659001,county_site,65_9001_20170527_174406_0f34_3B_Visual_clip.jpg,2017-05-27,48.0,33.0,48.0,0,0.0,Good,Good,train
3962,65_9001,20200524_181445_1038,,,0.3,60659001,county_site,65_9001_20200524_181445_1038_3B_Visual_clip.jpg,2020-05-24,51.0,41.0,51.0,1,0.0,Moderate,Good,test
3963,65_9001,20190624_184452_80_106e,,,0.3,60659001,county_site,65_9001_20190624_184452_80_106e_3B_Visual_clip.jpg,2019-06-24,90.0,28.0,90.0,1,0.0,Moderate,Good,train
3964,65_9001,20181030_180424_101b,,,0.3,60659001,county_site,65_9001_20181030_180424_101b_3B_Visual_clip.jpg,2018-10-30,45.0,37.0,45.0,0,0.0,Good,Good,train
3965,65_5001,20180419_175506_1032,,,0.3,60655001,county_site,65_5001_20180419_175506_1032_3B_Visual_clip.jpg,2018-04-19,51.0,0.0,51.0,1,,Moderate,,test
3966,65_5001,20171111_174847_0f4e,,,0.3,60655001,county_site,65_5001_20171111_174847_0f4e_3B_Visual_clip.jpg,2017-11-11,47.0,0.0,47.0,0,,Good,,valid
3967,65_5001,20200901_183928_74_1064,,,0.3,60655001,county_site,65_5001_20200901_183928_74_1064_3B_Visual_clip.jpg,2020-09-01,119.0,0.0,119.0,2,,Unhealthy,,test
3968,65_5001,20191122_181009_1009,,,0.3,60655001,county_site,65_5001_20191122_181009_1009_3B_Visual_clip.jpg,2019-11-22,37.0,0.0,37.0,0,,Good,,test
3969,65_5001,20180712_175823_0f25,,,0.3,60655001,county_site,65_5001_20180712_175823_0f25_3B_Visual_clip.jpg,2018-07-12,90.0,0.0,90.0,1,,Moderate,,train
3970,65_5001,20200309_182557_34_1069,,,0.3,60655001,county_site,65_5001_20200309_182557_34_1069_3B_Visual_clip.jpg,2020-03-09,39.0,0.0,39.0,0,,Good,,train
3971,65_5001,20200309_183311_16_1064,,,0.3,60655001,county_site,65_5001_20200309_183311_16_1064_3B_Visual_clip.jpg,2020-03-09,39.0,0.0,39.0,0,,Good,,valid
3972,65_5001,20170704_174424_0f42,,,0.3,60655001,county_site,65_5001_20170704_174424_0f42_3B_Visual_clip.jpg,2017-07-04,119.0,0.0,119.0,2,,Unhealthy,,train
3973,65_5001,20190615_180548_0f34,,,0.3,60655001,county_site,65_5001_20190615_180548_0f34_3B_Visual_clip.jpg,2019-06-15,100.0,43.0,100.0,1,0.0,Moderate,Good,train
3974,65_5001,20200615_161422_1053,,,0.3,60655001,county_site,65_5001_20200615_161422_1053_3B_Visual_clip.jpg,2020-06-15,93.0,0.0,93.0,1,,Moderate,,train
3975,65_5001,20180110_175020_1018,,,0.3,60655001,county_site,65_5001_20180110_175020_1018_3B_Visual_clip.jpg,2018-01-10,33.0,0.0,33.0,0,,Good,,valid
